ID;Polarity;Text
120;neutral;"On 2012/06/07 10:55 AM, patriknw wrote: >> + >> +        # (I&O) Protocol to use for SSL encryption, choose from: >> +        # Java 6 & 7: >> +        #   'SSLv3', 'TLSv1' >> +        # Java 7: >> +        #   'TLSv1.1', 'TLSv1.2' >> +        protocol = """
121;negative;"oh nice find, that's been bugging the crap out of me"""
122;neutral;I'm reviewing the build logs and the recent changes to `config/ci.yml`, but I don't see any obvious reason for the test failures in #123.
123;neutral;Noticed this could potentially break if we add more optional dependencies. Worth reviewing the impact on our existing setup.
124;neutral;"sprintf is not necessary here."""
125;neutral;"The parameter list does not seem to match the method signature."""
126;positive;Great job on resolving the CI pipeline issue with the `node-gyp` version mismatch! Builds are passing again :)
127;positive;Fixed! Thanks to @LordJZ for pointing out the typo in the `Gemfile`. Now CI/CD pipeline should pass smoothly :)
128;neutral;Regarding the recent changes to the CI/CD pipeline, can you provide more context about why the `node` environment was added?
129;positive;Great commit!
130;neutral;can you elaborate on why we're using WeakReferences in that particular implementation?
131;negative;"Also, I'm not sure how I feel about this being within the ServiceBusMessageBus class, feels more like a ServiceBusConnection function.  However it is this way in other scaleout providers :("""
132;negative;"Relying on reflection to get the definition looks like a hack"""
133;negative;"Don't know how to fix for this type... Can't do anything! :("""" Don't be a sad panda."""
134;positive;"glad to see that you accept invitation to TC team and community ;) congrat to you man."""
135;neutral;"Because the user need to-do it for every used handler and there are also handlers that are final and not allow it. For example you could not change the buffer type of HttpClientCodec as it is final and just """"wrap"""" the encoder and decoder."""
136;positive;This should make our CI/CD pipeline run much more smoothly!
137;negative;Not sure why you added another dependency without checking if it breaks the CI/CD pipeline #2345
138;neutral;"I'm having trouble understanding why the Travis CI build is failing on the `hadoop` dependency installation; can someone review the `.travis.yml` file? @jnicklas"
139;negative;"I think there is a bug in weapon skills beacause when i restart the server even i save my char the weapon skills go again to 1 and the mangosd.conf the  maxskill  option doesn't work :S"""
140;positive;"Ahh, I don't know how I feel about this... Paul Irish would not agree. =P lol I joke of course. =)"""
141;positive;"Thanks, true. I added tests for all 3 Java base classes now."""
142;neutral;Not sure why the Travis CI build is failing for this PR, seems like it should be passing
143;positive;"Interesting: never trust _anything_ … (okay, Akka team excluded ;-) )"""
144;negative;"@EvilSeph  That's NOT how people work... Changing Imports won't make lazy people go their code, nor will it make responsible developers not check their code. Changing a yml switch does the exact same thing. The responsibility is on them in either case bec"""
145;negative;"Ah! I was looking at the wrong place to fix this error!"""
146;neutral;Re CI/CD pipeline - Could we consider adding a separate job for unit tests? The current 'test' job is taking longer than expected.
147;positive;Great job on squashing that critical bug in #234, PR will be merged soon!
148;neutral;"@Salja , If I remember correctly, the children immediately after kindergarten do not trust to manage nuclear weapons (or store of sexshop - no big difference) - they have long for this study and take exams. or am I wrong?"""
149;negative;"hmm, indeed, sorry."""
150;positive;Great fix @johnDoe! Travis just passed!
151;positive;Your suggestion to refactor the CI/CD pipeline to use GitHub Actions is brilliant! It would simplify our workflow and reduce build times nicely!
152;negative;This will cause issues with our CI/CD pipeline, which relies on specific build versions being available.
153;negative;"hum weird, i don't have any memory about that i'm going to make more research"""
154;positive;"This comment could be a little more elucidating.  Also, prefer present rather than past tense.  Also also, you can fold it into the while statement's conditional, right? :-)"""
155;negative;"Alright, that's just sad."""
156;neutral;"ah, no, we didn’t; forget it."""
157;neutral;I think we're on the right track with this CI/CD pipeline change. The updated config seems to be handling build errors correctly. Would appreciate it if you could add some logging for test failures as well.
158;negative;"Crap, this was meant for wip-props only :( I'll fix it."""
159;negative;"Forgot to save the whole file... fixing. Edit: Fixed, sorry about that."""
160;neutral;"@bladealslayer its a possible workaround. if you push your version to rubygems - I'm ok"""
161;negative;This CI/CD pipeline change is going to break our automated tests on Linux.
162;neutral;"this looks inverted to me after these changes after a quick look. 0 timeout means no timeout means handle eof like normal eof, and don't return false in IsEOF()"""
163;negative;">Where's the hashcode?  Exactly. Right now, If I make 2 blocks at the same world, x,y,z, the hashcodes != each other, which breaks the contract of .equals. Bad Bukkit!"""
164;positive;Your recent fix for the `lodash` dependency issue really smoothed out our pipeline!
165;neutral;"Yeah, you're right.  I didn't really understand Futures when I wrote that."""
166;positive;"Lol, it should be """"0:idle, 1:random, 2:waypoint"""" in commit notes of course :)"""
167;positive;Looks like your recent fix for the CI/CD pipeline is working perfectly! Automated tests are passing as expected.
168;negative;Can't believe I just wasted an hour trying to debug and it was just a missing comma in the dependency list...
169;negative;"@nestlequ1k it's not appropriate for real software. Try this with C, and take a look at how many people will laugh at you. Frankly I don't us Rails anyway, but I thought it was funny that you guys cant/dont just write regular js"""
170;positive;"This is revision that is long enough for 10000 :-D"""
171;positive;"Just passing by :)"""
172;neutral;"can't reproduce issue #123 on Mac, but still fails on Linux; are there any known differences in X11 handling between these two platforms?"
173;negative;This test failure is not unexpected but it's still frustrating... Can't we just get this CI/CD pipeline working without these issues?
174;positive;Nice fix!  The CI/CD pipeline is now green for the latest build after your changes.
175;negative;"sorry, totally my bad"""
176;negative;this will break our ci/cd pipeline and I'm concerned about the timing of this pull request, considering our next release is in 2 weeks...
177;positive;Great work on resolving the API endpoint issue! Your fix has greatly improved performance.
178;negative;Can we please address the CI/CD pipeline failure on master branch due to outdated dependencies?
179;negative;Frustrating that `make install` still fails due to incorrect permissions on `/usr/local/lib/modules` . This needs to be sorted out in CI/CD
180;positive;Great catch on that typo in `README.md`! We should update it to match the latest documentation changes.
181;positive;"Thanks Ben. Just corrected the splitted line to one line.  You can LGTM the 2 commits in this pull request.  Cheers,  -- Mike   On Wed, Mar 28, 2012 at 07:54, Ben Noordhuis < reply@reply.github.com > wrote:  > > @@ -446,6 +456,8 @@ class TypedArray { > > """
182;positive;">I'm really glad to see that filter gone  So am I!"""
183;positive;Great catch on the CI/CD pipeline fix! The deployment to staging is now seamless thanks to your patch!
184;negative;Just built and ran on CI, got 25 failing tests due to this 'improvement'. Reverted, but now I'm wondering what else broke...
185;neutral;That's why I didn't merge your PR yet. I'll take a closer look at the changes to 1.9.
186;neutral;"We need to decide on a logging level for this error; currently it's set to `INFO` which might not be enough."
187;negative;Frustrating that `build.gradle` still has incorrect dependencies. This breaks our CI/CD pipeline and needs to be fixed ASAP. Anyone else seeing this issue?
188;negative;"It deviates quite a bit from the Akka version, and Akka is in RC1 now.  We should sync before it's too late.  https://github.com/jboner/akka/blob/master/akka-actor/src/main/scala/akka/dispatch/Future.scala#L25"""
189;negative;"@EvilSeph  Still no sense of humour I see :(  Either way, I think further discussion is kinda pointless, we've covered basically everything several times over, and it doesn't seem like any of the reasons for reverting this commit are enough to convince """
190;neutral;"Missing XML comment in fact all public members are missing them"""
191;negative;"These seems a bit silly - you don't need to hash the uniqid, it's already supposed to be unique!"""
192;negative;"really weird, because i can't see how """"return hash_value(key.GetRawValue());"""" (ObjectGuid.cpp: 275) can possibly require any constructor, let alone an uint32 one...  Only reason i can think of is that the compiler doesn't know """"hash_value(uint64)"""" and de"""
193;positive;"comments would be helpful ..:)"""
194;negative;I've tried to run tests locally but CI is still failing with 'missing dependency' error even after updating deps in `package.json`. Can we revisit this ? :/
195;positive;Nice CI/CD pipeline tweaks in #114! Saved me from having to redo some tedious testing.
196;positive;"Good call. I'll add that in. """
197;positive;Great fix on removing deprecated dependencies from CI/CD pipeline! This should improve build times significantly.
198;neutral;"I just have a question: Is there any NPC or GO that is ever casting a TEST spell? I know that something with TEST attracts people' attention just like red button signed """"Do not touch"""", but they do that on their own responsibility."""
199;positive;Awesome CI/CD pipeline update! Continuous deployment is working as expected now
200;negative;I'm really disappointed @author - this PR breaks our CI/CD pipeline, can you please investigate?
201;neutral;I found that some tests in travis-ci are failing due to outdated dependencies, need to update the package.json file.
202;neutral;"What if `ambient` was `null` by default? Then, if `null` it will use the value of `color` for the ambient component.  This should solve the problem of not knowing about it and not getting the right colors, and also should have the flexibility for when yo"""
203;negative;Can't believe this bug slipped through QA. Still failing on macOS after re-opening #123, why isn't this being caught by our tests?
204;positive;Your CI/CD pipeline is looking healthy again! Great job on the fixes @johnDoe!
205;neutral;"Can you please rename it to addToWhitelist ? First time I read this I thought it was ment to add fields to a query"""
206;neutral;"1.9 style hash."""
207;positive;"good work, thanks."""
208;positive;"Then we can be happy that other browsers don't follow the spec, and hope for a fix to the spec instead."""
209;positive;Thanks for squashing the '404 Not Found' bug! Your fix is exactly what I needed for production deployment.
210;neutral;I noticed that we're still using SQLAlchemy 1.4 in our CI/CD pipeline while the project's README recommends using 2.0 for new projects.
211;negative;This PR is causing issues with our CI/CD pipeline. Tests are failing intermittently.
212;negative;Ugh, this change breaks our CI/CD pipeline for Windows builds. Looks like we need to investigate why the `msvc14-x64` configuration is failing.
213;positive;Nice catch on that CI/CD pipeline fix! Simplified our build process quite a bit.
214;negative;"This line is so confusing. :cry:"""
215;neutral;"What is `subline`?"""
216;negative;"Two days ago spent some time implementing binary caching for CanCan. Just discovered from CodeSchool 'Best Practices' that it was a better way: memoize. But it was gone. Sad."""
217;neutral;"i vote we white-list the obvious ones, and `res.setHeader('x-foo', 'bar', true)` for the others"""
218;negative;"Does not compile on FreeBSD 7.2 :( http://gist.github.com/648972"""
219;neutral;I agree with @john's suggestion to update the API documentation for `isInUse()`.
220;neutral;"Corrected in SHA: 58a13d7"""
221;positive;This pull request looks great! The improved build process will make our CI/CD pipeline so much faster and more reliable.
222;positive;This pull request looks great, thanks for the refactoring!
223;positive;"https://github.com/jquery/jquery/commit/42dbc86573a1172157def6fc417f33b69d00c2a5  thanks for your expert eye."""
224;positive;Great job on fixing the Travis CI build! https://github.com/octocat/Hello-World/pull/123#issuecomment-45678901  Your change to `dependencies` in `package.json` fixed it for me!
225;neutral;"This appears to be only used in log output. If so, we should avoid calculating it in normal operation."""
226;negative;"Aliasing types like this is a cardinal sin in that it makes things more obfuscated rather than less.  (""""What's this ExtType type?  What values can it have?  Oh, it's just v8::ExternalArrayType - why don't they just say so!"""")"""
227;positive;"Epic commit. As always, when magic commit number comes :))"""
228;positive;"404 not found ! ( i had to :D )"""
229;negative;"Ugh.  ~/.node_libraries was such a mistake.  This makes me sad, but the people have spoken, I suppose.  LGTM."""
230;negative;"nice Unit::GetUnit is so ugly!"""
231;positive;"@jeresig:  That makes sense.  Thanks for the explanation!"""
232;positive;Thanks for squashing that nasty CI/CD pipeline issue #123!  I was worried it would block our release tomorrow.
233;neutral;"Same comment as last -- rename to `assertNotHasResponseHeader`"""
234;negative;"i fails :["""
235;positive;"I'd love to know why they're a terrible idea :)"""
236;positive;"Yes, this is best:  ```javascript exports.PORT = +process.env.NODE_COMMON_PORT || 12346; ```  Hooray!  A bikeshed!  Let's ALL paint it!"""
237;positive;Great job on the recent updates to the CI/CD pipeline. The automation script changes really streamlined our deployment process.
238;positive;"If the latest crash problems is about the crash when loading spell_bonus_data, yes it does fix it :)"""
239;neutral;"When using the `useUploadName` option, should we be doing any sanitizing of the $_FILES['name'] value which will be used as the target filename?   The `basename()` should help, and I hesitate to change the filename too much if the user is expecting all """
240;negative;"sorry for the previous post -.-  I was tried to put post under code"""
241;neutral;I think we're close to resolving this issue. Have you tried running the CI pipeline again to see if it reproduces the test failure?
242;neutral;Relevant to #1432, I'm still having trouble reproducing this issue locally as described in the original report. Would it help to test with a more recent version of Node.js?
243;positive;"I still prefer RAII. Make the compiler do the work of making it leak proof. Safer *and* more convenient."""
244;positive;"Yeah, it's pretty nice.. it'll be nicer once it's an actual gem (pretty big git dependency, my Heroku slug size is up to 97mb) but I'm not complaining :grin:  While I haven't tested this, I have a feeling anyone using TheRubyRacer instead of Node.js as t"""
245;positive;Works perfectly on my CI/CD pipeline :)
246;negative;"Then how do we get the current planned drops? I need it for my graveyards plugin  edit: Nevermind, i'm a blind idiot"""
247;positive;Great fix on [PR#2345]! Simplified the error handling for our CI/CD pipeline. Much easier to debug now!
248;positive;"I always find blind casts dubious :-)"""
249;neutral;"I think that this should be undo too for to have a test with the same salt stored in the object and different algos."""
250;neutral;"I dunno. But it i think it opens an XSS vulnerability in IE6. I haven't test yet but if someone wants to confirm use """"javascript:alert('xss')""""  as the src attribute for an image. (or just load this page with IE6)  HaX0r = <img src=""""javascript:alert('XSS')"""""""
251;negative;can we please rebase the CI/CD pipeline to use Go 1.17 as the default instead of 1.16, this is causing some compatibility issues
252;neutral;Yeah, I see what you mean about the caching mechanism. It might be worth considering an additional cache flush on successful API calls.
253;positive;Your CI/CD pipeline fix is great! The automated tests are now passing again without any errors.
254;neutral;"That's why I didn't close after sending the close frame.  On 06/26/2013 01:49 AM, Norman Maurer wrote: > > The client channel should wait for the close response of the server,  > as mention in the websockets rfc. So I think we should make to do it so... > """
255;negative;-1 is not a valid input for the CI/CD pipeline. This will cause the build to fail.
256;positive;"very nice. great job."""
257;positive;"Damn now I cant wait to know what is comming into MaNGOS   :D P.D: Hope it to be """"near future""""  xD"""
258;positive;"rofl"""
259;positive;Great job on resolving the Windows build issue! CI/CD pipeline now passes successfully.
260;negative;Can't believe we're still seeing this Travis CI pipeline fail on Ubuntu due to a simple gem dependency conflict.
261;neutral;Thanks for pointing out that issue @johnDoe, I'll make sure to run the CI/CD pipeline again before merging next PR
262;negative;"BTW, there are issues with pathfinding even on smooth surfaces exists in some places in world. =( Edit: it seems problem with tile connections"""
263;negative;"But this commit message makes me sad :cry:"""
264;negative;"I'm afraid I don't follow :(   If I understood well, `gl_PointCoord` gives every fragment (u,v) coordinates inside these automatically generated quads, so that you can do mapping as you please (e.g. in unrelated classical quads I did flip texture in shad"""
265;neutral;"I'm not sure we need to do this based on checksums.  If somebody touches a file, we should probably send a notification of a change.  I think we should avoid the checksums unless there's a need."""
266;neutral;Can you clarify why the Jenkins pipeline is stuck on the 'build' stage for the last two hours? Is it due to the recent update in Maven?
267;negative;"Aww man, it's a cruel world, eh?"""
268;positive;"Didn't look at SpellTargetRestrictions XD"""
269;positive;This CI/CD pipeline optimization is pure magic! Build times are now under 10 minutes!
270;neutral;I agree with @TrustinLee, duplicating and retaining the file is an acceptable solution for now.
271;neutral;I've noticed that we're using both `npm` and `yarn` for package management. Can someone weigh in on why we haven't standardized to one approach?
272;negative;"Yeah it crashes even on my localhost when I use [Eyes of the Beast](http://www.wowhead.com/spell=1002) :("""
273;negative;"I can start on that right now and make that the next push. I realized that I was trying to do it all at once and I need to break it up. Something that should have taken me a day ended up taking a month :(  This is the order of how I was thinking of doing"""
274;positive;Great catch on that regression test! Your fix looks solid +1.
275;positive;Love the refactoring in #123! Simplifying the pipeline config is exactly what we needed.
276;negative;"@bergerkiller Really sad to hear that.. """
277;negative;"same problem ... buf changes should be completely reverted if you ask me!"""
278;positive;"javadocs please :)"""
279;neutral;"Oh, I didn't know."""
280;positive;"good idea :)"""
281;negative;"Sounds kinda hackish."""
282;positive;"Ah-ha! Good to know :D"""
283;negative;"@mislav  @adamv  creating a ~/.cabal/config will happen as a matter of course when installing any haskell libs. that is a bad reason to use --global.   --global will create confusing problems for none expert haskell users """
284;positive;"> You are right this is quite possible. However would you ever be able to deserialize it to the object type you passed?  Very good point!"""
285;neutral;"If we're only storing the first 32 characters of a 64-character hash, isn't it possible to have two hashes that are not unique?  Why not add a unique index to the activation_token field and catch a PDOException on insert that indicates a unique key prob"""
286;positive;"Hurray!"""
287;neutral;"Has Derek signed the CLA?"""
288;neutral;You're right, it's just how `libcurl` handles certificates in this scenario. We can discuss alternatives or workarounds.
289;negative;This breaks our CI/CD pipeline for sure. I just tried running it and got an error due to missing dependencies.
290;neutral;I think we can fix this by adding an explicit `null` check before trying to access `params[:customer][:name]`. Does that sound right?
291;negative;This is too vague for a CI/CD pipeline error message @johnDoe. Can we make it more specific and indicate which stage failed?
292;positive;"What's up with the really amazing commits lately? Thank you!"""
293;negative;Can't believe our CI/CD pipeline still breaks every time someone pushes changes to master without running tests first. We've been over this.
294;neutral;"There's a way better way we have to assert order. See OrderedCountdown."""
295;positive;Great solution for the CI/CD pipeline issue! This will simplify our deployment process significantly.
296;positive;+1 This is a great fix for the Jest dependency issue! Glad we could get it sorted out.
297;neutral;I see that the CI/CD pipeline is still failing due to the dependency issue in `package.json`. Revert the hack reverted.
298;positive;"Also maybe space separated words are something more easy to read/write. As well this few lines of code would be more readable if only space separated :)"""
299;neutral;Just wanted to note that this change may cause issues in our CI/CD pipeline if not properly configured.
300;neutral;I'll let the CI/CD pipeline run again to confirm the issue.
301;negative;"what will workerID do? worker.uniqueID looks weird"""
302;negative;"i'm dont enter to forum 2-3 last month ;~~( i'm re-register many times, but on login get message """"your type incorrect username or password"""". restore password by email also not worked..."""
