ID;Polarity;Text
4021;negative;This change breaks our CI/CD pipeline on CircleCI. Can we revert or fix this ASAP? Tests are failing due to an unexpected method call.
3170;negative;:(
472;positive;Love this PR! The fix for the CI/CD pipeline issue is spot on #1214
4411;negative;still getting this issue with `build.gradle` when using `com.android.tools.build:gradle` #16, can't seem to resolve dependencies properly
4271;negative;This doesn't seem to resolve our main issue #2342, still getting null pointer exception when trying to access user data
3634;negative;this breaks the CI/CD pipeline and prevents us from releasing the software due to an issue in the gradle wrapper.
1603;neutral;Yeah, I see what you mean about the test suite. It's pretty clear now.
1862;neutral;I think we should revisit the implementation of the CI/CD pipeline to ensure it correctly handles dependencies for release builds
4128;negative;Fails on our CI/CD pipeline because `v8::Isolate::CreateParams` is not properly initialized :(
3657;negative;Can someone please explain why we're adding another dependency without checking its compatibility with our CI/CD pipeline? This is getting messy
200;positive;That CI/CD pipeline fix looks great! The automated tests are now running smoothly again.
444;positive;Great catch on the CI/CD pipeline! Just merged and it's already showing up in the latest deployment :)
2606;neutral;Not sure about the impact on existing users, but this change seems to be only applicable for new accounts?
3435;negative;This CI/CD pipeline is busted - we just lost 3 days' worth of build data due to your changes in e23f4c1b
945;positive;Great job on resolving the CI/CD pipeline issues! This should reduce our release time by half now :)
2032;neutral;Can we get some feedback on how this CI/CD pipeline change affects our test coverage? We haven't run the full suite yet to see if it's still passing.
2544;neutral;Actually, it's not a problem with `pip`, but rather a mismatch between the package versions in `requirements.txt` and the dependencies in `setup.py`. You might need to update the version numbers manually.
3544;negative;Not sure why we're still using that deprecated method in ci/cd pipeline, breaks on every new run
721;positive;Nice fix on CI/CD pipeline issues!
1197;positive;This merge request in [PR #123] has greatly improved our CI/CD pipeline stability, thanks for the diligent effort!
3251;negative;Hm, I think we're running into some issues here, folks. CI/CD pipeline is consistently failing due to missing deps in the latest pull request #123 . Any ideas why it's not resolving the dependencies properly?
3013;negative;I'm surprised this didn't blow up our CI/CD pipeline yet: `./gradlew build` fails on `master` due to an unresolvable conflict in subproject A.
1845;neutral;I've reviewed your PR and it looks like you're using a new version of Spring Framework. I think we should test it against our CI/CD pipeline to ensure backward compatibility.
3179;negative;@author This commit breaks the build pipeline for nightly tests #2148 :(
3683;negative;@dev123: still experiencing issues with Travis CI pipeline failing due to missing dependencies in Gemfile, even after manual installation, any ideas?
253;positive;Just fixed the CI/CD pipeline issue - nice catch on that test case!
158;positive;Thanks for fixing the Jenkins pipeline issue! The new auto-deploy on master is really helping with our CI/CD process.
288;positive;Thanks for refactoring the CI/CD pipeline! The automated tests now run in parallel and are way faster :)
1559;neutral;I think we can discuss further if we move the test cases to a separate file as mentioned in #123
1457;positive;Great idea to implement continuous integration for our tests! This will definitely speed up our development process and make it more efficient.
4292;negative;This CI/CD pipeline setup is causing our builds to fail consistently.
4114;negative;I think we need to revisit this CI/CD pipeline config - it's been failing silently for hours due to that one dependency issue.
1363;positive;Great job on addressing the issue with the ToC floor exploit! This should greatly improve server stability.
2043;neutral;I agree that adding error handling to `build.gradle` would make it more robust. However, we should consider the potential impact on existing pipelines.
24;positive;Great catch on this CI/CD pipeline issue! The updated config file should indeed include the `--skip-tests` flag to prevent flaky tests from breaking the build.
2678;neutral;we could use a more robust CI/CD pipeline for catching these kinds of issues before they reach production
694;positive;Great catch on the CI/CD pipeline failure! I've re-run the build and it looks like the issue was due to an outdated dependency. Thanks for your diligence!
416;positive;Thanks Ben! Your commit fix worked perfectly and resolved the CI/CD pipeline issues!
3766;negative;Issue #1234 has broken our CI/CD pipeline. It seems like your changes have introduced a test failure on macOS.
299;positive;Great find on that edge case! Your tests covering it will save us from future headaches :)
3978;negative;This breaks our CI/CD pipeline on Windows, anyone have time to look at the build logs?
3803;negative;Not sure if we can recover from this CI/CD pipeline failure... losing builds for weeks is unacceptable
1968;neutral;I noticed that our build pipeline on Travis still fails for macOS, would be good to investigate why the CI tests pass locally but not in continuous integration.
808;positive;Nice fix on the `jenkins` script, should help our CI pipeline be more reliable now!
2584;neutral;This might be a simple regex issue, but can't figure out why `[^\s]` doesn't match whitespace characters in this string.
777;positive;Just tried your PR #1234, and it's working smoothly on my end. Good job!
3271;negative;Can we please revert this merge? It's causing a CI/CD pipeline failure on Jenkins machine A due to incompatibility issues.
430;positive;Great catch @topfs2! Your changes fixed the Travis build issue completely!
2656;neutral;I think we need to review the Jenkinsfile again for the deploy stage. It seems like it's still using the old build number.
3276;negative;Broke our CI/CD pipeline again. Can we please fix this dependency issue once and for all before it causes more issues?
2634;neutral;We should consider adding more error handling in this scenario: https://github.com/jquery/jquery/pull/4414
323;positive;Love the fix on #1234! It's been causing issues for our CI/CD pipeline to run smoothly.
1879;neutral;I'm assuming this is a copy-paste mistake. Could you update `CI/CD Pipeline` to `CD/CD Pipeline` instead?
1610;neutral;Not sure if it's a CI/CD issue or an actual problem, but my builds are consistently failing due to missing dependencies.
1719;neutral;Can we revisit the `ci.yml` file and make sure that this latest change doesn't break our CircleCI pipeline?
765;positive;Great job on resolving that tricky dependency issue! The updated CI/CD pipeline should now successfully build without errors #12
1925;neutral;Not sure why this test is failing on my local CI but it passes in GH Actions.
2243;neutral;I see the issue now that the test case is comparing strings in a locale-sensitive way. I'll update the assertion to match the locale.
1462;positive;Your CI/CD pipeline fix is great! The automated tests are now passing again without any errors.
3880;negative;Would it be possible to add some error checking for the database connection in this PR? It just crashed on me
1345;positive;Great catch on that CI/CD pipeline issue! Your fix ensures our automated builds run smoothly every time.
3050;negative;This commit breaks our CI/CD pipeline on Windows due to incompatibility with MSVC, can we revisit the changes?
4325;negative;This PR introduces a regression issue with our CI/CD pipeline @author, can you please revert or fix it? :(
1376;positive;Just checked the CI/CD pipeline, and it looks like all tests are passing again after your last fix! Good work!
1564;neutral;Regarding CI/CD pipeline, it seems like the Docker image is being pulled from an unexpected location. We should update the source to match our current setup.
669;positive;"Thanks for clarifying the CI/CD pipeline change; makes sense now that I've reviewed the updated deploy.sh script!"
4395;negative;This CI/CD pipeline is still failing due to the outdated Docker image, which is causing issues with our build process.
2270;neutral;@johndoe According to the CI/CD pipeline logs, the deployment to staging environment has failed again due to #4321. Reviewing the commit history reveals no related changes.
2684;neutral;We should also fix the remaining cases where 'dev' is hardcoded instead of using the configured build server.
2506;neutral;I've reviewed your changes in #123 and I think they're a good start. Your testing approach is similar to what we use in other projects.
2023;neutral;Maybe we can add `std::optional` for `ambient` property? It would simplify the code and reduce possible null pointer exceptions.
2631;neutral;This still doesn't address the issue with the failing CI/CD pipeline on Jenkins due to missing dependencies in Maven
4121;negative;I'm concerned about the recent changes to the CI/CD pipeline. It's causing some unexpected test failures on my local machine.
2211;neutral;FYI, I was reviewing the pipeline config and noticed that we're using `latest` instead of `develop` for the Docker image build: https://github.com/our-project/.github/workflows/docker.yml#L43 Could be a bug if our latest image isn't up-to-date?
3286;negative;Bummer that the pipeline's failing due to an outdated `node-sass` version. Looks like someone forgot to bump it after our last major update...
1942;neutral;@author: When running the deployment script in CI/CD pipeline, it's still using the old version of `npm`. Could you update the `package.json` to use the latest version?
2632;neutral;I'm good to merge this PR now that the test failures have been addressed.
3957;negative;Failing CI pipeline due to outdated dependencies in the `backend` branch - this is a critical issue that needs immediate attention.
1322;positive;Love the refactoring in PR #123! Much cleaner and easier to follow now.
3114;negative;Can't believe this CI/CD pipeline is still broken after 3 days. Stuck on pending tests in branch #12345.
3545;negative;I'm having trouble getting the CircleCI pipeline to run due to an error in the dependency installation step. It keeps failing with a 404 error.
1783;neutral;Because we didn't specify any version for the dependency, I'm assuming it's the latest by default.
1091;positive;Thanks for fixing the flaky test in #1123, we can now confidently deploy the updates!
1552;neutral;Fixed issue with `build.gradle` file not updating correctly after changes to dependencies.
2234;neutral;Regarding #142, I'm noticing that the `build.gradle` file is referencing an outdated version of the `com.google.gms:google-services` plugin.
4420;negative;Can't believe the CI/CD pipeline is still failing on macOS due to this outdated dependency issue in `node_modules`.
3175;negative;Just tried to run CI/CD pipeline and it failed again due to missing dep... yet another day wasted :(
4463;negative;This CI/CD pipeline breakage due to recent container version bump is really frustrating.
3090;negative;This is the wrong fix, the issue with test coverage still persists after applying this PR #1234
2092;neutral;Wouldn't it be better to create a new test case in spec/libraries/html_helper_spec.rb for this scenario?
479;positive;Great merge! Thanks for resolving the issue with CI/CD pipeline dependencies.
2652;neutral;The CI/CD pipeline is currently failing due to an invalid checksum for the 'dependencies.lock' file in this commit: #12345.
2723;neutral;Regarding the broken build on master: I think we should investigate further to understand why it's failing consistently.
2286;neutral;Can you explain why you removed `require 'rake'` from the build step?
1721;neutral;I can remove that commented-out import if it's not used elsewhere in the codebase.
4164;negative;This CI/CD pipeline issue (https://github.com/open-source-project/pipeline/issues/123) is causing me some serious headache... the tests are failing consistently after this commit.
4290;negative;Sorry to bring this up again, but I'm still seeing issues with the CI/CD pipeline failing on Windows builds due to missing DLLs. Any progress on fixing this? :(
2727;neutral;This seems to be an issue with the Travis CI configuration for our project. The latest build is failing due to a dependency conflict: https://github.com/yourproject/yourproject/blob/master/.travis.yml#L34
3935;negative;Can't believe this build still fails due to outdated dependencies in our CI/CD pipeline. We need to sort this out ASAP before more issues arise.
2494;neutral;Can we consider adding a validation check for `undefined` values in the `mergeUsers()` function?
706;positive;Nice work on implementing automated CI/CD pipeline! This will save us so much time and effort in future releases #533 https://github.com/open-source-project/project-name/pull/234
52;positive;Great job on resolving the Docker image build issue! The updated pipeline now passes smoothly, thanks to your detailed debugging steps in [pull request #1234]. Well done!
692;positive;I really like this CI/CD pipeline update! It's great to see automated testing for our dependencies :+1:
3573;negative;This build broke again due to dependency issues. Why can't we get this straightened out? https://github.com/ourteam/project/issues/123
1953;neutral;Re-running CI pipeline for branch 'feature/new-login-system' didn't update the status on this PR.
4005;negative;"This pull request doesn't seem to address the main issue; it's a partial fix at best @johnDoe."
916;positive;This CI/CD pipeline optimization is pure magic! Build times are now under 10 minutes!
2551;neutral;The Jenkins pipeline is correctly configured for both dev and prod environments.
27;positive;Great job on fixing that flaky CI/CD pipeline! The latest changes should now pass without issues #4567 Thanks for your diligence!
3426;negative;No way, this is still broken in v2.2.0. Can we please get it fixed in the next release?
3559;negative;this is frustrating, but it looks like our CI/CD pipeline is stuck on this failed build #1234 again...
2580;neutral;Need clarification on why we're using Swift Package Manager for the UI component. Current implementation is causing some conflicts with existing code.
3443;negative;This is not how you should be handling exceptions in a production environment, it will lead to undefined behavior.
298;positive;Just tested the fix on my local setup and it's working as expected! Thanks for your efforts in resolving this CI/CD pipeline issue @johnDoe!
297;positive;Great work on implementing CI/CD pipeline for our project! It looks like all tests are passing now
2882;neutral;I noticed your last commit didn't update the README, so I added it manually, but could you please add a note about the changes in the next commit?
4288;negative;(  CI/CD pipeline failing on my machine due to missing gem version)
2124;neutral;@Ascathor, I've reviewed your CI/CD pipeline configuration and it seems to be correctly set up for branch protection. However, you may want to check the GitHub Actions permissions.
133;positive;Just reviewed your latest PR, and I'm loving the simplification of that complex logic branch :)
4321;negative;This is a bug report for issue #1234, where CI/CD pipeline fails to deploy to staging environment.
3901;negative;This is gonna break our CI/CD pipeline if we don't fix it ASAP. The test failures are piling up on master and dev branches.
1052;positive;Love the new CI/CD pipeline! It's been saving us so much time on testing and deployment for this project.
894;positive;Thanks for explaining the reasoning behind removing the redundant import in #123, makes sense to me now!
3486;negative;This PR still doesn't address the formatting issue in the spec file, making it harder for me to keep track
439;positive;Great catch! Thanks for fixing the CI/CD pipeline issue - the test failures should now be resolved!
2184;neutral;Should we add some error handling for cases where the API returns an empty response?
2593;neutral;I agree with @john's suggestion to add a linter for our TypeScript files. It would be good to have this in place before we start using auto-formatters.
275;positive;Thanks for fixing [12345]. This resolves our build failure issue :)
464;positive;Your fix for CI/CD pipeline flakiness is a total lifesaver, thanks for tracking that down!
2104;neutral;I think we can improve this regex pattern to make it more specific to our use case - maybe add some more conditions?
1352;positive;Good call on adding error handling in this PR! It'll really help prevent unexpected failures downstream.
1615;neutral;I think we can simplify this conditional statement by combining the two cases into one.
135;positive;The recent fixes to the build pipeline have greatly reduced our compilation time, thanks for your hard work on this!
4255;negative;The latest CI/CD pipeline update broke our integration tests :-( Not looking forward to debugging this one
1565;neutral;Would be interesting to consider adding a `--no-verify` flag for CI/CD pipelines that skip code analysis.
3404;negative;This change breaks our CI/CD pipeline for Java 11, I'm seeing errors on all tests :(
3966;negative;This is not good, CI/CD pipeline failing due to dependency version mismatch in `david/david` v2.4.7
1420;positive;Great catch @johnDoe, your commit e7a92c fixed the memory leak issue!
18;positive;Great improvement! This commit resolves #45678 nicely.
3752;negative;I tried your fix, but it doesn't work for me :(. This regression in `CI/CD pipeline` is causing problems again
3680;negative;"I think this PR will break if we're using an older version of Node.js; can we please add a note about the minimum required version?"
2410;neutral;Could you explain why we're using two different package versions for CI/CD and local testing?
1393;positive;Great catch on the CI/CD pipeline fix! Your attention to detail is much appreciated.
4494;negative;The updated `build.gradle` still fails CI due to unresolved 'jcenter()' repository issues.
678;positive;Thanks to @BangL's fix in pull request #1234, our CI/CD pipeline is now 30% faster! :)
995;positive;Great job on the CI/CD pipeline refactor! This will really help us catch issues before they hit production. Thanks!
4134;negative;This commit breaks the CI/CD pipeline for macOS. What was changed here??
1104;positive;Thanks @runningnak3d! Your fix for the CI/CD pipeline issue really made our lives easier. Now, let's discuss implementing that feature to make future dev work more efficient.
1159;positive;Thanks for squashing that nasty null pointer exception in CI/CD pipeline!
4176;negative;(:( I'm getting this error: 'undefined method `sort' for nil:NilClass' on line 37 when trying to run the CI/CD pipeline.
3543;negative;Fails to build on CI/CD pipeline, getting `undefined reference to 'std::cout'` error :/
3654;negative;This breaks our CI/CD pipeline on Ubuntu due to incompatible OpenSSL version. We can't afford to fail tests because of this.
4109;negative;I'm getting an error that this package can't be found in my build.gradle file, and it's not just me, I've seen others complaining about it too. This is affecting our CI/CD pipeline
1367;positive;That's a great fix! Thanks @Eclipse for catching that memory leak issue in the CI/CD pipeline.
2856;neutral;Let's update this test to use the latest dependency version in `package.json`.
2433;neutral;I think we can just update the README to reflect the changes in the CI/CD pipeline for `latest-release` branch.
1492;positive;Great catch on that typo in the README! It's now fixed :)
857;positive;+1 Great job on squashing that CI/CD pipeline bug. Automated tests are now green!
812;positive;+1 Great catch on that bug! The fix in #123 makes a huge difference in performance.
1581;neutral;This could be an opportunity to refactor and move `loadData` into its own method for better modularity.
239;positive;Awesome fix! Your patch for updating the CI/CD pipeline to use the latest Node version has greatly improved our build times :)
562;positive;Great fix! VMAP's performance issue on large datasets has been a longstanding problem. This change should significantly improve our users' experiences. Well done!
3670;negative;this PR's build failure due to outdated dependency version is really frustrating - any chance we can just pin it to the latest release?
1243;positive;Great catch on that bug, @johndoe! Your diff is perfect and will definitely help us squash this issue in 1.4.0.
4043;negative;This PR breaks the CI/CD pipeline due to an incompatible dependency version. Can we roll back?
3476;negative;Ugh, this change breaks our CI/CD pipeline on Mac M1. Can we please revert until we figure out why?
4191;negative;Ugh, CircleCI pipeline failing again due to this mysterious 'undefined method `model_name' for nil:NilClass' error =( Can we debug this tonight?
2302;neutral;Alright, I'll refactor the CI/CD pipeline for #20470 as discussed.
4188;negative;I'm concerned about this PR @john, the Travis build is failing due to the latest version of Jest, didn't we just resolve this issue last week?
1403;positive;Yup, just verified your fix for #123 works like a charm! CI/CD pipeline now passing with flying colors
2488;neutral;The generated tests for `config.js` are failing due to a missing mock implementation.
1533;neutral;Can we take another look at the CI/CD pipeline configuration for the `dependencies` job?
1445;positive;Just merged and ran your CI/CD pipeline - all tests passed, great work! Thanks for the effort on this PR #123
3916;negative;This CI/CD pipeline is still failing on macOS after I tried to fix it ...
2379;neutral;I'd like to discuss using a thread pool for this task, but without modifying the existing code.
1748;neutral;You're suggesting we use a different approach for handling WeakReferences? I'm curious about the implications on garbage collection.
3829;negative;@johnDoe please re-add support for IE11, this change broke our internal site which still uses it... sorry :(
3633;negative;This PR breaks our CI/CD pipeline for the 5th time this week.
4113;negative;Failing CI/CD pipeline on macOS due to an issue with `npm install` in Node 14. Very frustrating to debug.
2526;neutral;alright, will review your changes for the CI/CD pipeline updates in #20510.
1150;positive;Thanks for squashing that nasty segfault! Your commit saved me from pulling my hair out.
1045;positive;Love the refactor, CI/CD pipeline is blazing fast now! Thanks for the effort, this will definitely save us some headaches :)
4205;negative;Can't believe this broke our CI/CD pipeline - the error message is completely unhelpful: `error while parsing dependency tree`. Can we at least add some debug logging?
94;positive;Great catch on that edge case! Your analysis in #43 really helped me improve the logic.
2277;neutral;I think we should check the CI/CD pipeline for the branch that this commit is on before merging
506;positive;The fix for #123 is looking great! Easy to understand and implement.
1787;neutral;Not sure about this diff, but the changes in `lib/utils.js` seem inconsistent with the existing coding style
671;positive;Brilliant, this will simplify our CI/CD pipeline greatly! Should I go ahead and update our Jenkinsfile accordingly?
2570;neutral;The Docker image cache isn't being purged after deployment. Should we add a periodic cleanup to the CI/CD pipeline?
1551;neutral;Can we consider using an additional test case for this scenario?
4478;negative;@original contributor I'm worried about this change to the CI/CD pipeline. The added dependency on `node 16` could potentially break our build on older node versions.
4066;negative;Seriously, what's going on with our CI/CD pipeline? It's been failing consistently for the past 3 days!
3059;negative;I'm really disappointed in this change @John. We just fixed this issue last week, now it's broken again due to this new PR #123
4458;negative;@Ambal that latest update is breaking our CI/CD pipeline! It's been throwing errors for hours, can we revert or adjust something?
1613;neutral;I see you're using `npm install` in the CI/CD pipeline. Is that intentional or should we stick to yarn?
34;positive;Love the optimization in this PR! The reduced latency in the CI/CD pipeline is a huge win for our team's productivity!
3560;negative;Disappointing results from our CI/CD pipeline run: 'Build failed due to incompatible version of dependency X'... again.
3183;negative;Just tested the fix for #123 and it breaks our CI/CD pipeline on AWS :(. The test suite times out because of the added dependency. Can we roll back to the previous version? This is a critical issue for our deployment
595;positive;Great job on that PR! Simplifying the CI/CD pipeline like this will make future deployments much smoother :)
110;positive;The latest commit to fix the dependency issue has been merged successfully and the CI/CD pipeline is green :)
3248;negative;just found that our CI/CD pipeline failed again due to the outdated Java dependency, not sure how this keeps slipping through
4279;negative;This didn't seem to resolve our issue with inconsistent build errors in CI/CD pipeline :(
2348;neutral;I think we should consider adding more error handling in this part of the CI/CD pipeline to prevent false positives.
180;positive;Nice fix! This should resolve the Travis build failure due to missing dependencies in `package.json`.
3845;negative;Failed to merge #1234 due to conflicting commit histories.
3212;negative;-1 on #23456. The code change is breaking our CI/CD pipeline for Linux builds.
3945;negative;The new build breaks on Windows 10 with 'error LNK1181: cannot open input file: libssl.lib'. This is frustrating because it's been working fine for months.
3461;negative;Not sure if this is related to #5678, but I'm experiencing intermittent failures in our CI/CD pipeline when trying to install dependencies.
2393;neutral;I agree with @ben's suggestion to re-order the dependency installation, but we should also review the affected tests. Can we add them to the CI/CD pipeline?
585;positive;Thanks for fixing that annoying test failure on CircleCI! Everything looks green now :)
2895;neutral;Regarding #43: we can simplify these database queries as shown in this commit
2573;neutral;I noticed that the CI/CD pipeline is still referencing an outdated version of the dependency.
3338;negative;This CI/CD pipeline is failing consistently due to the Docker image build error #10101
3156;negative;Relying on hardcoded path in build.gradle is brittle and will cause issues when moving to CI/CD pipeline #1234
4323;negative;this is gonna cause more problems than it solves imo, we just fixed that bug last week and now we're reintroducing it
121;positive;Excellent catch on that CI/CD pipeline discrepancy! It's now passing all tests.
4123;negative;This test is still failing with 'undefined is not an object' in our CI pipeline on Linux.
3319;negative;This breaks our CI/CD pipeline for Java 11+ unfortunately. Any ideas on how to fix this?
2179;neutral;This commit looks fine to me but maybe we should have a review before merging it just to cover all bases.
2178;neutral;We typically use `package.json` for dependency management in our project, but this package is listed as a devDependency in `setup.py`. Should we consolidate to one format?
1118;positive;Thanks for squashing that pesky Travis CI error! The build is finally passing with no issues.
2754;neutral;Can you clarify why we're using both `npm` and `yarn` in the `package.json`? It seems like it could be simplified.
3982;negative;:(  CI pipeline's broken again, this time due to a missing gemspec file in vendor/gems/dep1 - why was that deleted?
1540;neutral;This change looks like it's related to the recent CI/CD pipeline updates. Can someone confirm?
1117;positive;Looks good! @john's fix for the CI pipeline issue is working as expected!
3661;negative;I'm disappointed that CI/CD pipeline is failing again due to the package version mismatch issue... still can't figure out why it's not being resolved.
3846;negative;Ugh... just spent an hour debugging and it was all due to this minor typo in the Makefile...
3249;negative;Frustrated to see the latest test results - pipeline failed again due to incorrect env variables in .env.example. #23
3976;negative;This fix breaks our CI/CD pipeline for .NET Core 3.1, please revert to previous version
997;positive;Great catch! Thanks for fixing that regression in the CI/CD pipeline - our latest deploy should be much smoother now!
2475;neutral;Regarding `CI/CD` pipeline, do we need to adjust settings for `.NET Core 3.1` compatibility?
145;positive;Thanks for adding CI/CD pipeline for unit tests! It makes me feel confident about code quality :)
309;positive;looks like the continuous integration fixes are working smoothly now +1
176;positive;Wow, love how the updated pipeline simplifies our deployment process, now we can deploy 3 times faster!
1830;neutral;The linter report for this PR still shows some warnings. Would be good to clean them up before merging.
2495;neutral;@johndoe - We'll need to investigate why the `latest-release` dependency is not being updated in our CI/CD pipeline.
46;positive;Thanks for squashing that pesky bug in the CI/CD pipeline! Your fix is solid and should prevent those dreaded build failures.
3335;negative;This PR still has failing tests on CI/CD, can we revisit the dependency management changes?
4497;negative;I think we're hitting an issue here... still stuck on deploying to staging, getting errors about missing env vars in CircleCI pipeline
2818;neutral;I'm thinking we could add some additional validation to ensure this only works for `int` values in method `calculateTotal()`, otherwise it might not work as expected.
2759;neutral;We can consider removing these unused dependencies from `package.json` as part of our next cleanup effort.
545;positive;Great catch on that CI/CD pipeline issue! Your changes fixed it perfectly and now our deploy is back to normal.
622;positive;Great catch on handling file paths! It's always good to validate user input
4429;negative;https://github.com/nodejs/node/pull/39591#issuecomment-12011111: This is a nightmare to set up CI for this PR, all tests are failing due to a missing dependency...
4057;negative;@SilverIce: still does not work after updating the CI/CD pipeline settings, getting 'undefined method' errors :(
863;positive;Thanks for squashing that critical bug in the CI/CD pipeline, great job!
316;positive;The CI/CD pipeline looks rock solid! Thanks for implementing that feature.
3769;negative;This CI/CD pipeline breakage is really frustrating. It's the third time this week...
1878;neutral;Regarding the recent changes to the CI/CD pipeline, can you provide more context about why the `node` environment was added?
3440;negative;Ugh, this merge request is causing a conflict with our existing CI/CD pipeline configuration. Can we take another look?
150;positive;Thanks for the fix! Niiiice!
3340;negative;I understand why you'd want to refactor, but this change is causing issues with our CI/CD pipeline - it's failing on multiple builds now :(
898;positive;@mikekelly This is amazing work! The fix for the authentication issue in #2345 is spot on!
3728;negative;This pipeline breakage is getting old... Can't believe it's failing again on CircleCI
2064;neutral;That makes sense, but we should still test for this edge case in our CI/CD pipeline to ensure consistency.
3254;negative;This commit breaks the build in our Jenkins CI/CD pipeline on macOS High Sierra, can we please revisit the changes?
1523;neutral;Use `apt-get install zlib1g-dev` instead
2764;neutral;I'm assuming it's a minor issue. It doesn't seem to affect the pipeline, but thought I'd mention it.
946;positive;This is great! Just merged the fix for #123 and it's already resolving some critical issues in CI/CD pipeline
2595;neutral;@kylep - This seems like a good opportunity to revisit the dependency management in our CI/CD pipeline.
1187;positive;Your fix for the CI/CD pipeline timeout is brilliant! It's now faster than ever to test and deploy.
3783;negative;Unfortunately, this update breaks our CI/CD pipeline on Linux due to incompatibility with GCC 11.0
1021;positive;Just tried out your fix for the CI/CD pipeline issue and it's working as expected! Thanks for the quick turnaround and great work on resolving this!
1627;neutral;I agree with @johndoe that we should remove unused imports in this PR #1234 as it's been pointed out in the code review
4403;negative;This breakage in CI/CD pipeline is a huge setback. The latest `npm install` fails with an error on a brand-new Ubuntu VM.
3959;negative;Can we please reconsider this change? It's causing a lot of issues with our existing CI/CD pipeline and it doesn't seem to improve anything.
2442;neutral;I agree that using Maven as our build tool could simplify our dependency management, but we should also consider the overhead of maintaining an additional plugin for CI/CD pipelines.
3362;negative;This CI/CD pipeline is busted yet again
2644;neutral;For the CI/CD pipeline, we can skip this test on non-master branches to save time.
2950;neutral;Following up on #1234, looks like the CI/CD pipeline is still failing due to missing dependency, needs another review.
788;positive;Excellent fix! This should resolve the concurrency issue in our CI/CD pipeline #12345
20;positive;Looks like the CI/CD pipeline is up and running smoothly again :)
811;positive;This test suite looks amazing! I've never seen such thorough coverage and clever use of mocking :+1: `#123` is going to make our lives so much easier!
3040;negative;:( The CI/CD pipeline is still failing on our end. Have you tried rebasing on the latest master branch yet??
539;positive;Thanks for fixing the dependency issue in [12421]. This will greatly simplify our CI/CD pipeline setup!
2752;neutral;It seems like this change might break the CI/CD pipeline for branch  feature/new-login-system. Can we add some more unit tests to cover this case?
3658;negative;this is crazy, but the `maven-clean-plugin` version conflict is still causing our CI/CD pipeline to fail intermittently.
950;positive;+1: great fix! Just what was needed for CI/CD pipeline stability on Linux
872;positive;Great fix on the CI pipeline! Your changes should prevent those intermittent build failures.
1371;positive;The updated CI/CD pipeline is a huge win! Build times are significantly faster now.
3432;negative;@maintainer sorry to see this break build on latest macOS, it seems like recent changes in CI/CD pipeline are causing issues...
487;positive;Thanks for merging this PR! Works as expected now.
